,time,Previous (Departure) Region,index,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,population_density_origin,conflicts,inv_distance,x,x_dist,Current (Arrival) Region,Displacements,Disp_log,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin,inv_distance_2
640,2022-02,Mudug,1453,2022,2,0.6422945436739754,0.1842036176883258,4,0.453452928433778,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.3372246430321975,0.1591191999452494,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,0.2226834906995919,3.0,2.0,1.0,0.0,2.0,1.0,86.98840946186222,5,0.002849763553882418,1.1315495274012965e-06,0.00039706786405479605,Bari,280,5.634789603169249,73.34594574161682,0.00442013776548,446.431323502,0.00499577029807,409.944703613,8.12115231303655e-06
641,2022-02,Nugaal,1453,2022,2,0.9180677454801816,0.2094031618567795,4,0.699843359740576,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.4719745375071879,0.2313344868978447,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,0.2624304914273327,3.0,2.0,1.0,0.0,2.0,1.0,23.889637414148865,3,0.005042237215028318,8.353985956581875e-06,0.0016568014554497628,Bari,342,5.834810737062605,73.34594574161682,0.00442013776548,446.431323502,0.00431066282526,360.458175819,2.5424156132616526e-05
642,2022-02,Sanaag,1453,2022,2,1.578739854612722,0.0585135955062028,7,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.9875053572566664,0.6215985475991701,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,0.0656321122766688,6.0,5.0,4.0,3.0,2.0,1.0,27.283835937866325,2,0.0037989019083814746,1.3219312626507925e-05,0.0034797720355301365,Bari,13,2.5649493574615367,73.34594574161682,0.00442013776548,446.431323502,0.00295822934146,449.654260778,1.443165570950441e-05
643,2022-02,Sool,1453,2022,2,1.5186932569831049,0.1348152190404009,7,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.8681247162395166,0.5300712860516593,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,0.1818122086174714,6.0,5.0,4.0,3.0,2.0,1.0,26.17589280906721,0,0.0034335544938116835,7.87613697579118e-06,0.0022938727170302353,Bari,36,3.58351893845611,73.34594574161682,0.00442013776548,446.431323502,0.00347765892655,307.865943717,1.1789296461974407e-05
647,2022-03,Bakool,1454,2022,3,1.0416475597356258,0.0678811359003665,10,1.181496841814472,1.054422718993279,0.8628358039352968,0.763590676708823,0.6044369918064462,0.6976746152970774,-0.2296161961933013,0.5924635795945545,0.5493644456310491,0.4191848196240749,0.1916000070509175,-0.3485112520638359,9.0,8.0,7.0,6.0,5.0,4.0,121.81299458937367,7,0.001224146050923391,1.5800878245022033e-06,0.001290767407459527,Bari,15,2.70805020110221,73.34594574161682,0.00442013776548,446.431323502,0.00422181760533,190.209429943,1.498533553991333e-06
648,2022-03,Banadir,1454,2022,3,0.5559764535600913,0.1382044002999827,41,0.7369592798296514,0.7049331248410783,0.5667227813769657,0.5885361902628039,0.4509345540601213,0.5371940598268206,0.1509704671158301,0.228571289992371,0.1484880811758817,0.1338996002979504,0.0447123969255009,0.0136217027470115,40.0,39.0,38.0,37.0,36.0,35.0,7399.010188474484,49,0.00124865886735538,1.099095753417828e-06,0.0008802209972253494,Bari,9,2.197224577336219,73.34594574161682,0.00442013776548,446.431323502,2.3296512902,16.3040864778,1.5591489670252203e-06
649,2022-03,Bay,1454,2022,3,0.8696776506105579,0.0550444624803402,45,1.1558620238130386,1.1702301978500431,1.0649904194846656,1.0880363053111974,0.8918031878183191,0.9100995182711524,-0.2702868204323352,0.5430375612074938,0.4919511648267749,0.348052528216713,0.0635840777328635,-0.410537538310712,44.0,43.0,42.0,41.0,40.0,39.0,116.63858187398264,15,0.0010841690621835327,1.3755149695583715e-06,0.001268727376141931,Bari,191,5.25227342804663,73.34594574161682,0.00442013776548,446.431323502,0.00775447743021,167.612994088,1.1754225553959208e-06
650,2022-03,Galgaduud,1454,2022,3,0.5872532437387161,0.1787644719596218,8,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1938626792527827,0.0339553656566295,0.3625486811329599,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.1471661595411663,0.1348486054746306,7.0,6.0,5.0,4.0,3.0,2.0,58.70440169785496,11,0.0019041585028487823,1.9545646429346726e-06,0.0010264716093804577,Bari,14,2.6390573296152584,73.34594574161682,0.00442013776548,446.431323502,0.00343411415692,266.761255947,3.625819603971316e-06
652,2022-03,Hiraan,1454,2022,3,0.7004775718765291,0.1382000792579754,8,0.8513738924080079,0.7074664658997607,0.487568026514266,0.4014035983033094,0.2534979918103787,0.4376681087160884,0.1342251714945293,0.287697628442261,0.1834727729966705,0.1840254337699723,0.1309819575188882,0.0441621688582177,7.0,6.0,5.0,4.0,3.0,2.0,56.80291916884319,17,0.001472123776035231,1.53318482809544e-06,0.0010414782051986558,Bari,52,3.951243718581427,73.34594574161682,0.00442013776548,446.431323502,0.00474754767767,291.044337173,2.1671484119682268e-06
653,2022-03,Lower Juba,1454,2022,3,0.7771876684578174,-0.2089341710589485,165,1.1418586702350384,1.2923044623514308,1.3691994487692771,1.538599996036779,1.288544843974607,1.2482534520681692,0.2203692287191772,0.6198379672550162,0.5773334109127387,0.922478870971114,0.4011303979237886,0.1488567646994079,164.0,163.0,162.0,161.0,160.0,159.0,152.59457104729574,31,0.0008297572126753118,8.897477867521316e-07,0.0010722989486085907,Bari,7,1.9459101490553132,73.34594574161682,0.00442013776548,446.431323502,0.00433408406371,233.19701474,6.884970319867026e-07
654,2022-03,Lower Shabelle,1454,2022,3,0.7232692759649582,0.1053495185729729,43,0.9880664689637804,0.9839379846427464,0.8769124767538071,0.951982268442661,0.7492373834195851,0.7886602955152776,0.0631539870673694,0.246131161855701,0.2108056632384981,0.1790550605294139,0.0558833163045725,-0.0565049901110351,42.0,41.0,40.0,39.0,38.0,37.0,651.9581789477397,34,0.0011174685844396928,1.2286788198028334e-06,0.001099519786875174,Bari,33,3.4965075614664802,73.34594574161682,0.00442013776548,446.431323502,0.0264198642755,144.922380347,1.2487360372096508e-06
656,2022-03,Middle Shabelle,1454,2022,3,0.3458029066401339,0.1275279286925687,8,0.4448583611248862,0.3808112643155104,0.2260327148969038,0.1957858774471379,0.1248510715374576,0.2564923891016407,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,0.0852958225854196,7.0,6.0,5.0,4.0,3.0,2.0,198.4086833984086,10,0.0014312277549621796,7.800587011764598e-07,0.0005450276508905971,Bari,11,2.3978952727983707,73.34594574161682,0.00442013776548,446.431323502,0.0136187814563,120.946453197,2.0484128865740805e-06
657,2022-03,Mudug,1454,2022,3,0.470268185176852,0.1851848641184435,5,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.3372246430321975,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,4.0,3.0,2.0,1.0,0.0,2.0,86.98840946186222,5,0.002849763553882418,3.6825602986031733e-06,0.001292233628851833,Bari,35,3.5553480614894135,73.34594574161682,0.00442013776548,446.431323502,0.00499577029807,409.944703613,8.12115231303655e-06
658,2022-03,Nugaal,1454,2022,3,0.6525291932788249,0.2185670737517008,5,0.9180677454801816,0.699843359740576,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.4719745375071879,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,4.0,3.0,2.0,1.0,0.0,2.0,23.889637414148865,1,0.005042237215028318,1.7792926846419317e-05,0.003528776233174383,Bari,25,3.2188758248682006,73.34594574161682,0.00442013776548,446.431323502,0.00431066282526,360.458175819,2.5424156132616526e-05
659,2022-03,Sanaag,1454,2022,3,1.3239006270169915,0.0682805278398302,8,1.578739854612722,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.9875053572566664,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,7.0,6.0,5.0,4.0,3.0,2.0,27.283835937866325,1,0.0037989019083814746,1.7984204543335122e-05,0.004734053412555026,Bari,16,2.772588722239781,73.34594574161682,0.00442013776548,446.431323502,0.00295822934146,449.654260778,1.443165570950441e-05
660,2022-03,Sool,1454,2022,3,1.333713313264574,0.1441526834600773,8,1.5186932569831049,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.8681247162395166,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,7.0,6.0,5.0,4.0,3.0,2.0,26.17589280906721,1,0.0034335544938116835,1.3063165583584728e-05,0.0038045604364598117,Bari,26,3.2580965380214817,73.34594574161682,0.00442013776548,446.431323502,0.00347765892655,307.865943717,1.1789296461974407e-05
663,2022-04,Awdal,1455,2022,4,1.7803344194653088,-0.0270016073756892,9,1.8384198458033505,1.647860668328938,1.2021176687602484,1.006870744127056,1.1097765445410086,0.9340698740481548,-0.2755896053521825,-0.3285961509947575,-0.2385481742207353,-0.2628333875893948,-0.1857964102298976,0.1049327833780607,8.0,7.0,6.0,5.0,4.0,3.0,166.68480685728628,0,0.0013472212458525824,2.9908754928442933e-06,0.002220032902577581,Bari,8,2.0794415416798357,73.34594574161682,0.00442013776548,446.431323502,0.0124533027821,262.064797,1.8150050852765843e-06
664,2022-04,Bakool,1455,2022,4,0.9876206429961768,1.0477289102449832,11,1.0416475597356258,1.181496841814472,1.054422718993279,0.8628358039352968,0.763590676708823,0.6044369918064462,0.0678811359003665,-0.2296161961933013,0.5924635795945545,0.5493644456310491,0.4191848196240749,0.1916000070509175,10.0,9.0,8.0,7.0,6.0,5.0,121.81299458937367,8,0.001224146050923391,1.7705126613937766e-06,0.0014463246930856441,Bari,9,2.197224577336219,73.34594574161682,0.00442013776548,446.431323502,0.00422181760533,190.209429943,1.498533553991333e-06
665,2022-04,Banadir,1455,2022,4,0.6877655485701168,0.3123612367439993,42,0.5559764535600913,0.7369592798296514,0.7049331248410783,0.5667227813769657,0.5885361902628039,0.4509345540601213,0.1382044002999827,0.1509704671158301,0.228571289992371,0.1484880811758817,0.1338996002979504,0.0447123969255009,41.0,40.0,39.0,38.0,37.0,36.0,7399.010188474484,85,0.00124865886735538,1.1490292998860511e-06,0.000920210739639129,Bari,36,3.58351893845611,73.34594574161682,0.00442013776548,446.431323502,2.3296512902,16.3040864778,1.5591489670252203e-06
666,2022-04,Bay,1455,2022,4,0.9878518872665276,0.9828797309496704,46,0.8696776506105579,1.1558620238130386,1.1702301978500431,1.0649904194846656,1.0880363053111974,0.8918031878183191,0.0550444624803402,-0.2702868204323352,0.5430375612074938,0.4919511648267749,0.348052528216713,0.0635840777328635,45.0,44.0,43.0,42.0,41.0,40.0,116.63858187398264,22,0.0010841690621835327,1.3586262937154224e-06,0.0012531498463709421,Bari,35,3.5553480614894135,73.34594574161682,0.00442013776548,446.431323502,0.00775447743021,167.612994088,1.1754225553959208e-06
667,2022-04,Galgaduud,1455,2022,4,0.4216031332743106,0.2305549447788159,9,0.5872532437387161,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1938626792527827,0.0339553656566295,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.1471661595411663,8.0,7.0,6.0,5.0,4.0,3.0,58.70440169785496,12,0.0019041585028487823,2.6884009250747196e-06,0.0014118577424372205,Bari,9,2.197224577336219,73.34594574161682,0.00442013776548,446.431323502,0.00343411415692,266.761255947,3.625819603971316e-06
668,2022-04,Gedo,1455,2022,4,1.0343991542002116,1.411070887561925,46,0.9437898579483616,1.176024154740842,1.208192724356865,1.1712979074965968,1.1960111860652232,1.058287721139021,0.0919229307498458,-0.3128949290373068,0.6873348159117371,0.5822494579152835,0.4029327574397971,0.1641017458128105,45.0,44.0,43.0,42.0,41.0,40.0,91.14472277786004,5,0.000943609458175678,1.0471305073934008e-06,0.0011097075154565157,Bari,15,2.70805020110221,73.34594574161682,0.00442013776548,446.431323502,0.00360478616549,225.183784591,8.903988095585967e-07
669,2022-04,Hiraan,1455,2022,4,0.6193872592895215,0.3369761194113926,9,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.487568026514266,0.4014035983033094,0.2534979918103787,0.1382000792579754,0.1342251714945293,0.287697628442261,0.1834727729966705,0.1840254337699723,0.1309819575188882,8.0,7.0,6.0,5.0,4.0,3.0,56.80291916884319,8,0.001472123776035231,1.8450535789232222e-06,0.001253327749309489,Bari,26,3.2580965380214817,73.34594574161682,0.00442013776548,446.431323502,0.00474754767767,291.044337173,2.1671484119682268e-06
670,2022-04,Lower Juba,1455,2022,4,1.0435168369666117,0.297939702500302,166,0.7771876684578174,1.1418586702350384,1.2923044623514308,1.3691994487692771,1.538599996036779,1.288544843974607,-0.2089341710589485,0.2203692287191772,0.6198379672550162,0.5773334109127387,0.922478870971114,0.4011303979237886,165.0,164.0,163.0,162.0,161.0,160.0,152.59457104729574,34,0.0008297572126753118,7.86166305405107e-07,0.0009474654674833635,Bari,3,1.0986122886681096,73.34594574161682,0.00442013776548,446.431323502,0.00433408406371,233.19701474,6.884970319867026e-07
672,2022-04,Middle Juba,1455,2022,4,1.1072467365474403,0.5348164062675216,166,0.8444842129775667,1.1813969665573347,1.2412508889579938,1.2455684113023788,1.4102474513527814,1.1796885338849348,-0.0068129799322947,-0.0613051015750227,0.3711581976814715,0.3837113155695925,0.3915602231105315,0.1678835701430376,165.0,164.0,163.0,162.0,161.0,160.0,71.57637084443164,0,0.0009231194189416024,1.0067267890197002e-06,0.0010905704813077785,Bari,12,2.4849066497880004,73.34594574161682,0.00442013776548,446.431323502,0.00549966068232,293.21701095,8.521494616270816e-07
674,2022-04,Mudug,1455,2022,4,0.289195357503746,0.206812766290127,6,0.470268185176852,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,5.0,4.0,3.0,2.0,1.0,0.0,86.98840946186222,11,0.002849763553882418,5.2161718190086606e-06,0.0018303875814196342,Bari,53,3.9702919135521215,73.34594574161682,0.00442013776548,446.431323502,0.00499577029807,409.944703613,8.12115231303655e-06
675,2022-04,Nugaal,1455,2022,4,0.4122904085438447,0.2327581681835263,6,0.6525291932788249,0.9180677454801816,0.699843359740576,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,5.0,4.0,3.0,2.0,1.0,0.0,23.889637414148865,2,0.005042237215028318,2.3341097701407385e-05,0.004629115352177317,Bari,5,1.6094379124341003,73.34594574161682,0.00442013776548,446.431323502,0.00431066282526,360.458175819,2.5424156132616526e-05
676,2022-04,Sanaag,1455,2022,4,1.065478509501933,0.1171255351652517,9,1.3239006270169915,1.578739854612722,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,8.0,7.0,6.0,5.0,4.0,3.0,27.283835937866325,0,0.0037989019083814746,2.2783830036643854e-05,0.005997477846526162,Bari,44,3.784189633918261,73.34594574161682,0.00442013776548,446.431323502,0.00295822934146,449.654260778,1.443165570950441e-05
677,2022-04,Sool,1455,2022,4,1.068230230706242,0.1800478135959616,9,1.333713313264574,1.5186932569831049,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.1441526834600773,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,8.0,7.0,6.0,5.0,4.0,3.0,26.17589280906721,1,0.0034335544938116835,1.7904325041375305e-05,0.005214516057235842,Bari,40,3.6888794541139363,73.34594574161682,0.00442013776548,446.431323502,0.00347765892655,307.865943717,1.1789296461974407e-05
678,2022-04,Togdheer,1455,2022,4,1.6895854528329388,0.0996006011724358,9,1.8406100524609743,1.758926359579594,1.1395093137598202,0.7508382147884904,0.787171135352772,0.5399053070746052,-0.0063136829405922,-0.0181877567572241,-0.0041191792355541,-0.0213620682036838,-0.016666553010298,0.0622345030002352,8.0,7.0,6.0,5.0,4.0,3.0,69.21938048234784,0,0.0020499671673118447,7.3916512518786664e-06,0.0036057412868575156,Bari,6,1.791759469228055,73.34594574161682,0.00442013776548,446.431323502,0.0110292183467,172.529407059,4.2023653870565485e-06
682,2022-05,Banadir,1456,2022,5,0.7217076626135641,0.2818231374256966,43,0.6877655485701168,0.5559764535600913,0.7369592798296514,0.7049331248410783,0.5667227813769657,0.5885361902628039,0.3123612367439993,0.1382044002999827,0.1509704671158301,0.228571289992371,0.1484880811758817,0.1338996002979504,42.0,41.0,40.0,39.0,38.0,37.0,7399.010188474484,53,0.00124865886735538,8.668501132585617e-07,0.0006942249287786046,Bari,12,2.4849066497880004,73.34594574161682,0.00442013776548,446.431323502,2.3296512902,16.3040864778,1.5591489670252203e-06
683,2022-05,Bay,1456,2022,5,1.1507258632996886,1.1606504109671785,47,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.1702301978500431,1.0649904194846656,1.0880363053111974,0.9828797309496704,0.0550444624803402,-0.2702868204323352,0.5430375612074938,0.4919511648267749,0.348052528216713,46.0,45.0,44.0,43.0,42.0,41.0,116.63858187398264,20,0.0010841690621835327,1.0222387264513828e-06,0.0009428776028644266,Bari,87,4.465908118654584,73.34594574161682,0.00442013776548,446.431323502,0.00775447743021,167.612994088,1.1754225553959208e-06
684,2022-05,Galgaduud,1456,2022,5,0.4631503909408606,0.1161804650243324,10,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1938626792527827,0.2305549447788159,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,9.0,8.0,7.0,6.0,5.0,4.0,58.70440169785496,11,0.0019041585028487823,2.1292743236435826e-06,0.0011182232573906047,Bari,22,3.0910424533583156,73.34594574161682,0.00442013776548,446.431323502,0.00343411415692,266.761255947,3.625819603971316e-06
686,2022-05,Hiraan,1456,2022,5,0.6510893238917685,0.2826603868611642,10,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.487568026514266,0.4014035983033094,0.3369761194113926,0.1382000792579754,0.1342251714945293,0.287697628442261,0.1834727729966705,0.1840254337699723,9.0,8.0,7.0,6.0,5.0,4.0,56.80291916884319,16,0.001472123776035231,1.5180388575115797e-06,0.001031189688138866,Bari,16,2.772588722239781,73.34594574161682,0.00442013776548,446.431323502,0.00474754767767,291.044337173,2.1671484119682268e-06
690,2022-05,Middle Shabelle,1456,2022,5,0.3707743962975676,0.1191719012981683,10,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.3808112643155104,0.2260327148969038,0.1957858774471379,0.1604904314189245,0.1275279286925687,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,9.0,8.0,7.0,6.0,5.0,4.0,198.4086833984086,26,0.0014312277549621796,7.08347130176424e-07,0.0004949227177299551,Bari,6,1.791759469228055,73.34594574161682,0.00442013776548,446.431323502,0.0136187814563,120.946453197,2.0484128865740805e-06
691,2022-05,Mudug,1456,2022,5,0.4076609736425814,0.1254141935297253,7,0.289195357503746,0.470268185176852,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1306706375076662,0.206812766290127,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,6.0,5.0,4.0,3.0,2.0,1.0,86.98840946186222,4,0.002849763553882418,3.819119559796492e-06,0.0013401531346674208,Bari,216,5.375278407684164,73.34594574161682,0.00442013776548,446.431323502,0.00499577029807,409.944703613,8.12115231303655e-06
692,2022-05,Nugaal,1456,2022,5,0.6506349595730728,0.1513611822568351,7,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.699843359740576,0.3285845914808786,0.3132471656021008,0.2327581681835263,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,6.0,5.0,4.0,3.0,2.0,1.0,23.889637414148865,1,0.005042237215028318,1.659000409101115e-05,0.0032902069822428968,Bari,13,2.5649493574615367,73.34594574161682,0.00442013776548,446.431323502,0.00431066282526,360.458175819,2.5424156132616526e-05
693,2022-05,Sanaag,1456,2022,5,1.371820087250021,0.1223724369518897,10,1.065478509501933,1.3239006270169915,1.578739854612722,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.1171255351652517,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,9.0,8.0,7.0,6.0,5.0,4.0,27.283835937866325,0,0.0037989019083814746,1.9106078042706235e-05,0.0050293686184822795,Bari,18,2.8903717578961645,73.34594574161682,0.00442013776548,446.431323502,0.00295822934146,449.654260778,1.443165570950441e-05
697,2022-06,Awdal,1457,2022,6,1.575111795168768,0.5439235752321407,11,1.886813156576578,1.7803344194653088,1.8384198458033505,1.647860668328938,1.2021176687602484,1.006870744127056,-0.1987607378766393,-0.0270016073756892,-0.2755896053521825,-0.3285961509947575,-0.2385481742207353,-0.2628333875893948,10.0,9.0,8.0,7.0,6.0,5.0,166.68480685728628,0,0.0013472212458525824,3.231316024822471e-06,0.0023985043546262876,Bari,25,3.2188758248682006,73.34594574161682,0.00442013776548,446.431323502,0.0124533027821,262.064797,1.8150050852765843e-06
701,2022-06,Galgaduud,1457,2022,6,0.4349281632976018,0.1307951821822435,11,0.4631503909408606,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1161804650243324,0.2305549447788159,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,10.0,9.0,8.0,7.0,6.0,5.0,58.70440169785496,7,0.0019041585028487823,1.5286569057217268e-06,0.0008027991910519669,Bari,10,2.3025850929940455,73.34594574161682,0.00442013776548,446.431323502,0.00343411415692,266.761255947,3.625819603971316e-06
703,2022-06,Hiraan,1457,2022,6,0.5755233076266698,0.3389528594931721,11,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.487568026514266,0.2826603868611642,0.3369761194113926,0.1382000792579754,0.1342251714945293,0.287697628442261,0.1834727729966705,10.0,9.0,8.0,7.0,6.0,5.0,56.80291916884319,11,0.001472123776035231,1.342304115362639e-06,0.0009118147109734031,Bari,6,1.791759469228055,73.34594574161682,0.00442013776548,446.431323502,0.00474754767767,291.044337173,2.1671484119682268e-06
708,2022-06,Mudug,1457,2022,6,0.4211406960077583,0.0819431363861612,8,0.4076609736425814,0.289195357503746,0.470268185176852,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1254141935297253,0.206812766290127,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,7.0,6.0,5.0,4.0,3.0,2.0,86.98840946186222,3,0.002849763553882418,2.3485995465109787e-06,0.0008241383897661716,Bari,226,5.420534999272285,73.34594574161682,0.00442013776548,446.431323502,0.00499577029807,409.944703613,8.12115231303655e-06
709,2022-06,Nugaal,1457,2022,6,0.6776988453292393,0.0693517405097075,8,0.6506349595730728,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.699843359740576,0.3285845914808786,0.1513611822568351,0.2327581681835263,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,7.0,6.0,5.0,4.0,3.0,2.0,23.889637414148865,3,0.005042237215028318,1.0482135718798962e-05,0.002078866041359003,Bari,18,2.8903717578961645,73.34594574161682,0.00442013776548,446.431323502,0.00431066282526,360.458175819,2.5424156132616526e-05
710,2022-06,Sanaag,1457,2022,6,1.293341217116362,0.0720599053750126,11,1.371820087250021,1.065478509501933,1.3239006270169915,1.578739854612722,1.2461636353679828,0.9159941792265692,0.1223724369518897,0.1171255351652517,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,10.0,9.0,8.0,7.0,6.0,5.0,27.283835937866325,0,0.0037989019083814746,1.537661901500782e-05,0.004047648343086342,Bari,10,2.3025850929940455,73.34594574161682,0.00442013776548,446.431323502,0.00295822934146,449.654260778,1.443165570950441e-05
714,2022-07,Awdal,1458,2022,7,1.3406469041262354,0.5210618943797205,12,1.575111795168768,1.886813156576578,1.7803344194653088,1.8384198458033505,1.647860668328938,1.2021176687602484,0.5439235752321407,-0.1987607378766393,-0.0270016073756892,-0.2755896053521825,-0.3285961509947575,-0.2385481742207353,11.0,10.0,9.0,8.0,7.0,6.0,166.68480685728628,0,0.0013472212458525824,3.4245754741532532e-06,0.002541954771494141,Bari,5,1.6094379124341003,73.34594574161682,0.00442013776548,446.431323502,0.0124533027821,262.064797,1.8150050852765843e-06
717,2022-07,Bay,1458,2022,7,0.9059543679060416,1.0405778747236625,49,0.9595208420211104,1.1507258632996886,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.1702301978500431,1.395390762725958,1.1606504109671785,0.9828797309496704,0.0550444624803402,-0.2702868204323352,0.5430375612074938,48.0,47.0,46.0,45.0,44.0,43.0,116.63858187398264,9,0.0010841690621835327,1.352589134799897e-06,0.0012475813800439594,Bari,25,3.2188758248682006,73.34594574161682,0.00442013776548,446.431323502,0.00775447743021,167.612994088,1.1754225553959208e-06
720,2022-07,Hiraan,1458,2022,7,0.5523208132377689,0.3060571308046725,12,0.5755233076266698,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.3389528594931721,0.2826603868611642,0.3369761194113926,0.1382000792579754,0.1342251714945293,0.287697628442261,11.0,10.0,9.0,8.0,7.0,6.0,56.80291916884319,14,0.001472123776035231,1.4110071943215127e-06,0.0009584840740237758,Bari,16,2.772588722239781,73.34594574161682,0.00442013776548,446.431323502,0.00474754767767,291.044337173,2.1671484119682268e-06
722,2022-07,Lower Shabelle,1458,2022,7,0.7988230513331348,0.3821629900670506,47,0.8649962053635603,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.9880664689637804,0.9839379846427464,0.461263706972635,0.423230290156008,0.3927514916737379,0.1053495185729729,0.0631539870673694,0.246131161855701,46.0,45.0,44.0,43.0,42.0,41.0,651.9581789477397,40,0.0011174685844396928,1.2930126806515193e-06,0.0011570908557575652,Bari,84,4.430816798843313,73.34594574161682,0.00442013776548,446.431323502,0.0264198642755,144.922380347,1.2487360372096508e-06
725,2022-07,Mudug,1458,2022,7,0.521905031705108,0.103863217891218,9,0.4211406960077583,0.4076609736425814,0.289195357503746,0.470268185176852,0.6422945436739754,0.453452928433778,0.0819431363861612,0.1254141935297253,0.206812766290127,0.1851848641184435,0.1842036176883258,0.1345613667310362,8.0,7.0,6.0,5.0,4.0,3.0,86.98840946186222,4,0.002849763553882418,3.310676859032182e-06,0.0011617373850268495,Bari,50,3.912023005428146,73.34594574161682,0.00442013776548,446.431323502,0.00499577029807,409.944703613,8.12115231303655e-06
726,2022-07,Nugaal,1458,2022,7,0.7790108908616197,0.085264552944247,9,0.6776988453292393,0.6506349595730728,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.699843359740576,0.0693517405097075,0.1513611822568351,0.2327581681835263,0.2185670737517008,0.2094031618567795,0.1139399752578671,8.0,7.0,6.0,5.0,4.0,3.0,23.889637414148865,0,0.005042237215028318,1.6541844797524446e-05,0.0032806558065577927,Bari,6,1.791759469228055,73.34594574161682,0.00442013776548,446.431323502,0.00431066282526,360.458175819,2.5424156132616526e-05
